(Intercept),EVI,GDD,NDMI,EVI:GDD,EVI:NDMI,GDD:NDMI,df,logLik,AICc,delta,weight
-5169.263736124237,22524.027479224565,-4.400567702839028,15281.043584527884,NA,-54830.6647399963,14.079715732689772,7,-873.972768848229,1763.0329163372346,0,0.556684102028732
-3995.0991181306545,19123.76245103337,-6.799130203957819,16944.494095325357,6.627881795467271,-57293.340262390404,13.092837290780487,8,-873.7155581030937,1764.8428809120699,1.8099645748352486,0.225206024986526
-7759.926155809203,19340.326941911553,1.382122551449207,21720.13608952983,NA,-47368.70011544996,NA,6,-876.6167065788504,1766.0411054653932,3.0081891281586195,0.123705454521353
-5517.649458010259,14085.696113123715,-3.2552253691226096,23724.863554027183,10.961863325887721,-52306.755567080465,NA,7,-875.9082171227086,1766.903812886194,3.8708965489593083,0.0803626617951444
-7392.8903840446965,20680.654438201327,NA,22344.296699226717,NA,-48805.431424641036,NA,5,-880.7101384674834,1771.9917055063954,8.95878916916081,0.00631295172654224
119.4444058194247,NA,1.397155605699428,2217.456717245518,NA,NA,NA,4,-882.6458526548357,1773.6690638002374,10.636147463002771,0.00272896988301582
2387.693779126143,NA,-1.983560799225234,-3339.5746347433,NA,NA,8.252934104770187,5,-881.7952226615162,1774.161873894461,11.128957557226386,0.00213297807107992
258.48587307301096,-504.0965334557693,1.4440000457478004,2331.1356246645846,NA,NA,NA,5,-882.5576088739949,1775.6866463194185,12.653729982183904,0.000995144771084494
2502.6630513016958,-470.54293454488896,-1.9177498842390224,-3197.1611023998353,NA,NA,8.1990218183125,6,-881.7171915386845,1776.2420753850613,13.209159047826688,0.00075383513656581
459.01832889298606,-981.1880795005981,1.1423129886207806,2330.0592735198616,0.7141277440953556,NA,NA,6,-882.5546644697868,1777.917021247266,14.884104910031283,0.000326262007066418
1854.5884153140632,1421.1172602810143,-0.9418255926988066,-3552.837476974006,-2.828234827297945,NA,8.732847909244287,7,-881.6738785732241,1778.435135787225,15.402219449990298,0.000251802107483829
937.2461443080027,NA,1.5212640684757437,NA,NA,NA,NA,3,-886.2702509174734,1778.7648009003674,15.73188456313278,0.000213537174014856
986.4362229550807,NA,NA,2433.2680294705915,NA,NA,NA,3,-886.6047540352654,1779.4338071359514,16.400890798716773,0.000152827191674587
745.5400100989564,534.0128188262804,1.4648995169126207,NA,NA,NA,NA,4,-886.1671127174347,1780.7115839254354,17.678667588200824,8.06742484517872e-05
896.9139679407642,268.4418872873017,NA,2368.8784250083295,NA,NA,NA,4,-886.5802478533287,1781.5378541972234,18.504937859988786,5.33718944500076e-05
1062.9124277720202,-222.6626397744681,0.986883565235815,NA,1.131482198143904,NA,NA,5,-886.1601843789509,1782.8917973293305,19.85888099209592,2.71211189162811e-05
1976.9019925972973,NA,NA,NA,NA,NA,NA,2,-890.6868753711944,1785.4848618535,22.45194551626537,7.4170429842869e-06
1401.3618565197398,1334.9711428397445,NA,NA,NA,NA,NA,3,-890.0521400774747,1786.32857922037,23.295662883135492,4.86429491332063e-06
