(Intercept),EVI,GDD,NDMI,EVI:GDD,EVI:NDMI,GDD:NDMI,df,logLik,AICc,delta,weight
-66.35872675006213,218.69676148276258,0.04365943693142666,309.29969960631803,NA,-636.6367288434506,NA,6,-429.9804250259468,872.7685423595858,0,0.421171103929179
-98.8762277319916,294.89942786310354,0.11091026539018294,280.2271380623815,-0.15896896302460425,-565.0250391912143,NA,7,-429.5156717658693,874.1187221725153,1.3501798129294684,0.214422692887001
-73.25008236284722,210.22788016479183,0.059041825095197134,326.42816680390206,NA,-616.7873453780338,-0.037453095896874705,7,-429.92328452750644,874.9339476957896,2.1654053362037757,0.142641787588937
-100.5621230599412,289.3208586174696,0.11483437380699825,287.73493133055115,-0.1541700154810154,-559.5034747344932,-0.014497486644596744,8,-429.5074673390808,876.4266993840439,3.6581570244580917,0.067623845269299
-34.315409269506354,132.14479437203596,0.158413102375404,49.11740862066419,-0.26966646540166894,NA,NA,6,-432.02239687036723,876.8524860484267,4.083943688840918,0.0546564553499493
41.40896778545967,-48.01287623899063,0.04449107228268759,48.71096059910453,NA,NA,NA,5,-433.41277015734926,877.3969688861271,4.628426526541261,0.0416302018756907
13.051029972552639,-48.436867214634105,0.08697091584493077,118.56778666358163,NA,NA,-0.10360472118956775,6,-432.975479050638,878.7586504089683,5.9901080493824566,0.0210728429823619
-43.43645215152251,116.44402073619774,0.17203443000147112,87.56632211760927,-0.24651460708104092,NA,-0.057075370873426214,7,-431.89708958494157,878.8815578106598,6.113015451074034,0.0198168274546793
28.165907545451372,NA,0.040029354827285514,37.88356752921299,NA,NA,NA,4,-435.97298721144057,880.3233329134472,7.55479055386138,0.00963732804858017
1.2162940509170392,NA,0.08019645528790638,103.90798657039811,NA,NA,-0.09805508465551861,5,-435.59898503361376,881.7693986386561,9.000856279070263,0.00467678559005184
42.13743048188286,NA,0.0421496538590401,NA,NA,NA,NA,3,-439.29123662832785,884.8067723220763,12.038229962490504,0.00102421267195002
-21.585384091459638,148.13443223043973,0.1551366661976493,NA,-0.260868676653493,NA,NA,5,-437.3128871483241,885.1972028680767,12.428660508490907,0.000842576280251953
51.586357134788216,-26.320743348246133,0.044927783602990184,NA,NA,NA,NA,4,-438.4982333005128,885.3738250915917,12.60528273200589,0.000771358377115484
-54.7645485694602,261.0359474908064,NA,329.01611386029856,NA,-682.021184740839,NA,5,-441.8634680524943,894.2983646764171,21.529822316831314,8.89850508200848e-06
53.00574853302879,NA,NA,44.06669241348449,NA,NA,NA,3,-445.6202284135228,897.4647558924662,24.696213532880392,1.82702267119324e-06
61.079570012726265,-24.210201980324907,NA,49.87385367739039,NA,NA,NA,4,-445.0547107597277,898.4867800100214,25.71823765043564,1.09600924917009e-06
70.9431684507207,NA,NA,NA,NA,NA,NA,2,-449.410258344876,902.9316278008631,30.163085441277303,1.1874840497978e-07
71.70010668411238,-1.7557258567173293,NA,NA,NA,NA,NA,3,-449.40715993841025,905.0386189422411,32.27007658265529,4.14095462660287e-08
