"","Modnames","K","AICc","Delta_AICc","ModelLik","AICcWt","LL","Cum.Wt"
"1","ACRU.C1 = Year*Site",9,230.612949838817,0,1,0.999999999999996,-105.465353424082,0.999999999999996
"2","ACRU.C2 = Year",3,296.779946440224,66.1669966014068,4.28567512132372e-15,4.2856751213237e-15,-145.283778529847,1
"3","ACRU.C3 = Site",5,334.739350186252,104.126400347435,2.45041393940792e-23,2.45041393940791e-23,-162.099404822856,1
"4","ACRU.C4 = Null",2,335.132581915895,104.519632077078,2.01303010195541e-23,2.0130301019554e-23,-165.513659379,1
