"","Modnames","K","AICc","Delta_AICc","ModelLik","AICcWt","LL","Cum.Wt"
"3","BEPA.N3 = Site",5,277.600058622767,0,1,0.497776861920205,-133.470358981713,0.497776861920205
"4","BEPA.N4 = Null",2,278.396544673727,0.7964860509598,0.671498816508444,0.334256573664705,-137.134442549629,0.832033435584911
"2","BEPA.N2 = Year",3,280.433665763769,2.83360714100235,0.242487874843224,0.120704853393159,-137.08780062382,0.95273828897807
"1","BEPA.N1 = Year*Site",9,282.308961488033,4.70890286526651,0.0949455762962043,0.04726171102193,-131.119997985396,1
