"","Modnames","K","AICc","Delta_AICc","ModelLik","AICcWt","LL","Cum.Wt"
"1","ABBA.CNRatio1 = Year*Site",8,880.519068164267,0,1,0.949802835371195,-431.553651729192,0.949802835371195
"2","ABBA.CNRatio2 = Year",3,887.116363606463,6.59729544219635,0.0369330774689091,0.0350791416989539,-440.446032270521,0.984881977070149
"3","ABBA.CNRatio3 = Site",5,888.801509959248,8.28244179498131,0.0159034231974647,0.01510511644506,-439.11504069391,0.999987093515209
"4","ABBA.CNRatio4 = Null",2,902.931627800863,22.412559636596,1.35885936640996e-05,1.29064847908689e-05,-449.410258344876,1
