(Intercept),EVI,GDD,NDMI,EVI:GDD,EVI:NDMI,GDD:NDMI,df,logLik,AICc,delta,weight
-2.2506141454247905,11.799630621272605,0.00897099337365652,-20.867687426040973,-0.026038966545520566,24.061546108515902,0.010994480571329195,8,-235.7705569903861,488.332322771981,0,0.329095590520077
-6.489701712780157,21.62064877124213,0.009129475066804235,-10.158250960876561,-0.025650964540685797,NA,0.009908326197472013,7,-237.25763674274626,489.127295343416,0.7949725714349825,0.22115459271965
-3.4749630671966463,7.5307416950499535,0.010273304595430624,-12.468717569541656,-0.01824233995726501,21.173576695897292,NA,7,-237.57425772581672,489.7605373095569,1.4282145375759114,0.161134752741895
-7.142305015310353,16.652265791604936,0.010299865005284506,-3.670502730854151,-0.018582732359809402,NA,NA,6,-238.71985441140902,489.89623056194847,1.563907789967459,0.150564921350343
1.9199453064942003,-5.620096982944087,0.002626899669101324,-12.519763770302,NA,21.94838050062916,NA,6,-239.80807816868594,492.0726780765023,3.7403553045213016,0.0507124075240302
-1.7797719133419105,3.587130259051973,0.0025064508882518812,-3.394352696102427,NA,NA,NA,5,-241.01105060856023,492.3464255414448,4.014102769463761,0.0442252933223913
3.2372226704536637,-6.124482799001282,9.214518695293024e-4,-15.662039498394128,NA,23.14961560408958,0.004102667737299519,7,-239.5084007406177,493.6288233391589,5.296500567177873,0.0232917209563774
-0.9222269330544445,3.586765508222774,0.0011894773729737667,-5.42733839618153,NA,NA,0.003155945462641002,6,-240.83393257506864,494.1243868892677,5.7920641172867136,0.0181798929176579
-0.7620192627109132,NA,0.0026649867509481017,-2.48616763386827,NA,NA,NA,4,-245.71790923025648,499.6508722239538,11.318549451972785,0.00114691247935236
0.09779921604068563,NA,0.001344346175783623,-4.524881750399471,NA,NA,0.003164694328611363,5,-245.54837969650828,501.4210837173409,13.088760945359866,0.000473296983501883
-2.1208119979893634,NA,0.0031006023362417628,NA,NA,NA,NA,3,-251.74840694764086,509.625156141271,21.29283336929001,7.82784189212883e-06
-2.7681756114796956,1.5336883475506515,0.0031008556239930283,NA,NA,NA,NA,4,-250.81310178292108,509.841257329283,21.508934557301984,7.02613141374152e-06
-6.091733737992779,9.40948040892038,0.007889179642305707,NA,-0.01134694298003276,NA,NA,5,-250.02509627542625,510.3745168751768,22.04219410319581,5.38171170655959e-06
0.12275337695480049,4.2458437822263955,NA,-4.486656013372649,NA,NA,NA,4,-254.08177339850988,516.3786005604607,28.046277788479642,2.67393116227005e-07
1.7354979245958144,0.34257494853009485,NA,-8.390915957314586,NA,9.3367939979631,NA,5,-253.88781428116624,518.0999528866569,29.767630114675853,1.13074145441173e-07
1.4856632266986138,NA,NA,-3.481803867954552,NA,NA,NA,3,-259.8670474568398,525.862437159669,37.530114387687945,2.33217572955927e-09
-1.0041614835371326e-15,NA,NA,NA,NA,NA,NA,2,-270.51594635496576,545.0957224971655,56.76339972518451,1.55348271702765e-13
-0.6460122524684431,1.5308964998163146,NA,NA,NA,NA,NA,3,-269.75098929621225,545.6303208384138,57.2979980664328,1.18910408518406e-13
