"","Modnames","K","AICc","Delta_AICc","ModelLik","AICcWt","LL","Cum.Wt"
"4","ABBA.Qty_C4 = Null",2,443.663169325393,0,1,0.70177361694277,-219.777530608643,0.70177361694277
"2","ABBA.Qty_C2 = Year",3,445.732600697993,2.06943137259935,0.35532739101036,0.249359388388178,-219.757209439905,0.951133005330948
"3","ABBA.Qty_C3 = Site",5,449.207331165591,5.54416184019726,0.0625317456934053,0.0438831293490065,-219.325887805018,0.995016134679954
"1","ABBA.Qty_C1 = Year*Site",8,453.557979546138,9.89481022074438,0.00710181346195026,0.00498386532004569,-218.093275487355,1
