"","Modnames","K","AICc","Delta_AICc","ModelLik","AICcWt","LL","Cum.Wt"
"1","ABBA.P1 = Year*Site",8,301.726326089342,0,1,0.933402686682642,-142.177448758957,0.933402686682642
"3","ABBA.P3 = Site",5,307.054866602645,5.32854051330304,0.0696501617347873,0.065011648091131,-148.249655523545,0.998414334773773
"2","ABBA.P2 = Year",3,314.48661988578,12.7602937964383,0.00169487396436839,0.00158199991192991,-154.134219033799,0.999996334685703
"4","ABBA.P4 = Null",2,326.621681895008,24.8953558056658,3.92683066958671e-06,3.66531429714004e-06,-161.25678689345,1
