model,term,estimate,std.error,statistic,p.value
ACRU.N1 = Year*Site,(Intercept),1.4281545360548316,0.6890589674376618,2.0726158479085965,0.040503069891062504
ACRU.N1 = Year*Site,Year2017,-1.6638693623939755,0.9744765370251391,-1.7074493835155846,0.09050922807502419
ACRU.N1 = Year*Site,SiteDP,-1.2510217768499732,0.7060753314176677,-1.7717964658787253,0.07914786489201757
ACRU.N1 = Year*Site,SiteTN,-1.4690215028504732,0.7244180049758782,-2.027864427388699,0.044947591811358385
ACRU.N1 = Year*Site,SiteUNI,-1.464205038906699,0.7116570414509173,-2.057458794929502,0.04196416834212527
ACRU.N1 = Year*Site,Year2017:SiteDP,1.2427024300380034,1.0335884511564901,1.2023184166265926,0.23177598169957295
ACRU.N1 = Year*Site,Year2017:SiteTN,0.8912890853525652,1.051235140207717,0.8478494023482249,0.39833011922590134
ACRU.N1 = Year*Site,Year2017:SiteUNI,1.9685654393823715,1.0487890971994738,1.8769888480333443,0.06312179983059181
ACRU.N2 = Year,(Intercept),0.08883112072121643,0.10394914117732733,0.8545632961957714,0.3945246062574077
ACRU.N2 = Year,Year2017,-0.3675770512602059,0.21145235659521844,-1.7383445480527593,0.08475857552142746
ACRU.N3 = Site,(Intercept),0.5962198548578391,0.4973524938834935,1.1987873031506415,0.2330539012076537
ACRU.N3 = Site,SiteDP,-0.5033204821241762,0.51686387320638,-0.9737969864324488,0.3321836509579803
ACRU.N3 = Site,SiteTN,-0.8854161964167904,0.5316921807341753,-1.6652797022408399,0.09855556566492751
ACRU.N3 = Site,SiteUNI,-0.5681238151858351,0.5228741202347861,-1.0865403224216386,0.2794926766496946
ACRU.N4 = Null,(Intercept),-5.067451620406765e-17,0.09128709291752768,-5.551115123125784e-16,0.9999999999999996
