term,estimate,std.error,statistic,p.value
(Intercept),36.890451564326874,4.208268398500632,8.766183159199306,2.2929465444137915e-14
GDD,0.02329637364217272,0.007809164578221334,2.983209459708794,0.0035015860492501423
SiteDP,9.460289168055986,4.246129054210407,2.2279796603627218,0.02787984750898269
SiteTN,11.908889001472769,4.2986899721518395,2.7703530793385904,0.006557145850366337
SiteUNI,13.106931617364257,4.262144604457908,3.075196370309753,0.0026434387718061703
GDD:SiteDP,-0.01857464891701929,0.007850650383494034,-2.3660012877496652,0.019699553401903838
GDD:SiteTN,-0.02160123642861769,0.007907815077290124,-2.7316314579298524,0.0073239182375810525
GDD:SiteUNI,-0.02318806334200338,0.007860925958801439,-2.9497877811762114,0.003872396296004505
