term,estimate,std.error,statistic,p.value,conf.low,conf.high
(Intercept),0.8335890772412359,8.53137825629269,0.09770860606565954,0.9223447866635198,-16.331688139204697,19.070515674859617
EVI,-9.698717022488152,20.929976717161917,-0.463388810869317,0.6440181910639724,-54.21317919398158,33.467227557885685
GDD,0.02057159773052172,0.01088471492287815,1.8899528261675549,0.06144529964386243,-0.0030660499800736645,0.04396042738234421
NDMI,-42.40414032853205,16.80891904474477,-2.5227166729552137,0.013102469380313283,-84.60785283611183,-1.08695122473953
EVI:GDD,-0.04431553057390794,0.02577457396939038,-1.719350652567007,0.08841530561089521,-0.10054365642103807,0.01194519405656354
EVI:NDMI,109.15011259695672,40.76879324913745,2.6772956444882268,0.008580178775528158,8.237443155414697,212.00982889172386
