term,estimate,std.error,statistic,p.value,conf.low,conf.high
(Intercept),8.884699257875978,2.9355500324188935,3.0265875763510612,0.0030864720416536907,3.1311269195193554,14.638271596232277
EVI,-13.125454192734805,7.314461406966065,-1.7944525867939547,0.07551288319263567,-27.461535116695888,1.2106267312273897
GDD,-0.003266909629731654,5.925245828770218e-4,-5.5135427695996535,2.3847122738335223e-7,-0.004428236472125246,-0.002105582787338073
NDMI,-18.636456350902712,7.054733742773725,-2.6416952120967467,0.009462084111129167,-32.46348040725819,-4.8094322945462675
EVI:NDMI,37.84773872357451,17.115461273958203,2.2113186502990265,0.029101362542524503,4.302051047825141,71.39342639932164
