model,term,estimate,std.error,statistic,p.value
VAAN.C1 = Year*Site,(Intercept),51.5423076923077,0.11420977869548173,451.2950491720616,9.60760615195118e-281
VAAN.C1 = Year*Site,Year2017,-2.9423076923076947,0.23544949051994496,-12.49655578277181,2.6158942138464364e-26
VAAN.C1 = Year*Site,SiteDP,0.5761013986013928,0.15686136790626518,3.6726786607244852,3.149515184410483e-4
VAAN.C1 = Year*Site,SiteTN,0.5689118198874232,0.15953513902812685,3.5660596364737,4.6251503086134553e-4
VAAN.C1 = Year*Site,SiteUNI,0.7104700854700807,0.16484761618481014,4.309859626199113,2.6640874909758407e-5
VAAN.C1 = Year*Site,Year2017:SiteDP,-0.10943473193473034,0.38959370612308003,-0.2808945068023194,0.7791086387094905
VAAN.C1 = Year*Site,Year2017:SiteTN,2.593588180112574,0.36253680251224213,7.153999710208715,1.962624088120019e-11
VAAN.C1 = Year*Site,Year2017:SiteUNI,2.4695299145299168,0.41389556567530267,5.966553206485041,1.2280567837039254e-8
VAAN.C2 = Year,(Intercept),52.006375000000006,0.07587890759373248,685.3864486090162,8e-323
VAAN.C2 = Year,Year2017,-1.9870201612903233,0.18834621912036864,-10.549827708622358,9.369212079355428e-21
VAAN.C3 = Site,(Intercept),50.85000000000001,0.15308682300928322,332.1644476018452,4.180130518045752e-261
VAAN.C3 = Site,SiteDP,0.9021999999999993,0.21757725585578297,4.146573116989791,5.114096924189844e-5
VAAN.C3 = Site,SiteTN,1.204285714285713,0.21869546144183327,5.506679042838841,1.1957417528059825e-7
VAAN.C3 = Site,SiteUNI,1.345121951219511,0.22931887134086404,5.865727244139866,1.99457654136689e-8
VAAN.C4 = Null,(Intercept),51.68387434554975,0.08731008725241035,591.9576531418816,3.062768541647e-312
