term,estimate,std.error,statistic,p.value
(Intercept),1.2100053987496013,0.6487309178771639,1.8651884246693387,0.0648444078412176
GDD,-0.003120180110580562,5.655046181237431e-4,-5.517514818769892,2.3429906967666965e-7
SiteDP,0.9628628936109417,0.5900998033798797,1.6316949914167214,0.10562969012986038
SiteTN,1.847263373021653,0.6069655762523103,3.043440098246629,0.0029316414502278906
SiteUNI,0.8160137409161097,0.5974318503079132,1.3658691623078691,0.17479172436668408
