term,estimate,std.error,statistic,p.value
(Intercept),55.79633618584345,2.250502281792957,24.792836975659924,2.986148103994812e-42
GDD,-0.01138914745510165,0.003907331718966165,-2.9148145778918115,0.004479525330406971
SiteDP,-10.589319542024887,2.4288785876962886,-4.359756636526039,3.4204360937896324e-5
SiteTN,-6.199822543963097,2.62956489036009,-2.3577370410943157,0.02052914282583565
SiteUNI,-7.179153854840075,2.532954183255412,-2.8343007158594786,0.005657203290714048
GDD:SiteDP,0.018242842697470205,0.0041452494322573134,4.400903490995954,2.9268858864302738e-5
GDD:SiteTN,0.012309765445169837,0.0043658218176409885,2.819575777332399,0.005901101595562852
GDD:SiteUNI,0.014128422501074937,0.004195837828464194,3.36724703829804,0.0011140624792818229
