term,estimate,std.error,statistic,p.value
(Intercept),45.01861691804673,1.7177717393170582,26.207566399913514,4.103791543772515e-49
GDD,0.008514863827616244,0.0024269866403952714,3.5084098469654,6.541396147932481e-4
NDMI,12.166820516158397,4.21178225659554,2.888758196629343,0.004658957818565605
GDD:NDMI,-0.013365363783806008,0.005888144234361982,-2.269877104200086,0.025163956959279695
