term,estimate,std.error,statistic,p.value
(Intercept),-8.122112203912438,1.9560045783839435,-4.152399382737105,6.518388625070835e-5
GDD,0.009695765886656573,0.002763578461348526,3.5084098469653697,6.541396147933139e-4
NDMI,13.8542019811333,4.795902265997492,2.8887581966293023,0.0046589578185661715
GDD:NDMI,-0.015218967779319012,0.006704754081689581,-2.26987710420005,0.025163956959281954
