term,estimate,std.error,statistic,p.value
(Intercept),4.198910308332333,1.6358685587946649,2.5667773157925104,0.011897226854059983
GDD,-0.008278662227542265,0.00284020201159072,-2.9148145778918066,0.004479525330407041
SiteDP,-7.697274976334403,1.7655285875011122,-4.359756636526031,3.420436093789743e-5
SiteTN,-4.506591640376133,1.9114055392218237,-2.357737041094308,0.020529142825836032
SiteUNI,-5.218458192597738,1.8411801413299578,-2.8343007158594693,0.005657203290714211
GDD:SiteDP,0.013260547671185978,0.003013142119184496,4.400903490995948,2.9268858864303243e-5
GDD:SiteTN,0.008947850629081433,0.00317347407401372,2.819575777332394,0.005901101595562935
GDD:SiteUNI,0.010269815028342115,0.0030499143399745823,3.367247038298034,0.001114062479281844
