term,estimate,std.error,statistic,p.value,conf.low,conf.high
(Intercept),-10.098052954864537,3.1719084614711797,-3.1835890214123346,0.001867740929731759,-16.314879301605902,-3.8812266081231437
EVI,20.05186679525861,7.604946570595911,2.6366873993287476,0.009518480013657082,5.146445412539166,34.95728817797786
GDD,0.012975079700950418,0.004591894059269932,2.8256487483104813,0.005557450119451513,0.0039751327239578756,0.021975026677942818
EVI:GDD,-0.025000964582014475,0.010824906431548159,-2.3095778924380856,0.022680703389708904,-0.04621739132386479,-0.0037845378401639975
