model,term,estimate,std.error,statistic,p.value
BEPA.NPRatio1 = Year*Site,(Intercept),22.498591200909093,2.4166908054917875,9.309668886802719,7.1002400934024655e-15
BEPA.NPRatio1 = Year*Site,Year2017,3.1547017562337474,3.8753267159644387,0.8140479467803138,0.41774255981987607
BEPA.NPRatio1 = Year*Site,SiteDP,5.352823991090899,3.0087557887755296,1.779082240925021,0.07856529825615967
BEPA.NPRatio1 = Year*Site,SiteTN,1.3418983324242306,3.181721291827874,0.4217523187435819,0.6742004648659023
BEPA.NPRatio1 = Year*Site,SiteUNI,4.098176982290893,2.9000289665901464,1.413150361428813,0.16102294440961834
BEPA.NPRatio1 = Year*Site,Year2017:SiteDP,-8.804933519662336,5.235278102329296,-1.6818463790385496,0.09602743994261011
BEPA.NPRatio1 = Year*Site,Year2017:SiteTN,-2.9905963740115196,5.1419230806700265,-0.5816104844613554,0.562267065239018
BEPA.NPRatio1 = Year*Site,Year2017:SiteUNI,2.8098897965662655,5.51695554647198,0.5093189120153692,0.611761561989353
BEPA.NPRatio2 = Year,(Intercept),25.732948656760552,0.9691943870311001,26.5508643065788,2.767932332139812e-46
BEPA.NPRatio2 = Year,Year2017,-0.23903838461770474,1.8224241922839088,-0.13116506334243494,0.8959163921239721
BEPA.NPRatio3 = Site,(Intercept),23.725419661666656,1.9045546885997056,12.457200522349087,1.0905965288599733e-21
BEPA.NPRatio3 = Site,SiteDP,2.6611206287037046,2.458769530295973,1.082297708636146,0.2818598039309727
BEPA.NPRatio3 = Site,SiteTN,0.17660938999999926,2.5194890321784404,0.07009730455039785,0.94426355808332
BEPA.NPRatio3 = Site,SiteUNI,3.865447113666668,2.409092297731119,1.6045242921191283,0.11191798491954763
BEPA.NPRatio4 = Null,(Intercept),25.66534184090908,0.8166459399646875,31.427746817695404,5.566255894238695e-53
