term,estimate,std.error,statistic,p.value
(Intercept),50.764384249729986,0.6131119771554372,82.79790012462945,7.06085901490326e-150
GDD,0.0032157046978972116,5.868799176139911e-4,5.47932311429385,1.3587239409242536e-7
NDMI,-2.999932715292463,0.8569698992163179,-3.5006278727360693,5.796589055779889e-4
