term,estimate,std.error,statistic,p.value,conf.low,conf.high
(Intercept),-10.492481869348909,3.279187008509065,-3.199720492342242,0.0017857458533167346,-16.91957030459822,-4.065393434099448
EVI,21.313669060440454,7.74314676598563,2.7525849250420897,0.00689038773109453,6.137380272100692,36.48995784877982
GDD,0.013974299167198414,0.005005087941837953,2.7920187076806515,0.006152286256413388,0.004164507061740238,0.02378409127265639
EVI:GDD,-0.027619272134178426,0.011658172084870798,-2.3690911347946977,0.01952836576409622,-0.05046886954609527,-0.0047696747222612254
