term,estimate,std.error,statistic,p.value
(Intercept),-0.29464199633159566,0.7369505209944577,-0.39981245407629146,0.6900299004157306
EVI,5.627880665087542,1.7669076536768125,3.1851583490378297,0.0018584604037404939
GDD,0.0016830065841027919,0.0010668651887137943,1.577525072433766,0.11739800569516252
EVI:GDD,-0.005631753168213131,0.0025150222748690615,-2.239245840678025,0.027046565801017403
