model,term,estimate,std.error,statistic,p.value
ACRU.C1 = Year*Site,(Intercept),0.4512840690756732,0.4366227102500656,1.033579011080781,0.30362078796053954
ACRU.C1 = Year*Site,Year2017,-1.8671265872156657,0.6174777584757394,-3.023795693993446,0.0031128404439117216
ACRU.C1 = Year*Site,SiteDP,-0.15015905370424762,0.4474051415232265,-0.33562210124143665,0.7378009893659413
ACRU.C1 = Year*Site,SiteTN,-0.13370231899557858,0.45902798981442455,-0.291272693522745,0.7713963227843681
ACRU.C1 = Year*Site,SiteUNI,-0.21108172873311495,0.45094199609985286,-0.46809064260755784,0.6406544072286584
ACRU.C1 = Year*Site,Year2017:SiteDP,-1.0536846926695462,0.6581603610839998,-1.6009543493839586,0.1122814182751183
ACRU.C1 = Year*Site,Year2017:SiteTN,1.2907948519179615,0.6751403439271506,1.9118911549703532,0.0585156212256974
ACRU.C1 = Year*Site,Year2017:SiteUNI,1.8809766342006444,0.6645659656716998,2.8303836358810166,0.005536834497027167
ACRU.C2 = Year,(Intercept),0.2877768375253506,0.08856613779017533,3.2492874218714523,0.001517304321905415
ACRU.C2 = Year,Year2017,-1.294995768864083,0.18787714984480539,-6.892779510088402,3.1158897849914e-10
ACRU.C3 = Site,(Intercept),-0.4822792245321636,0.4920240619732764,-0.9801943884572822,0.3290841014484779
ACRU.C3 = Site,SiteDP,0.24692869870018247,0.5117127484765167,0.4825533454762353,0.6303463933421667
ACRU.C3 = Site,SiteTN,0.6446947381859537,0.5285186237465448,1.2198146086430477,0.2250749498465564
ACRU.C3 = Site,SiteUNI,0.7253973642399797,0.5172722600218594,1.4023511800329773,0.16355166215794809
ACRU.C4 = Null,(Intercept),-1.2419458747202391e-15,0.09245003270420483,-1.3433698597964397e-14,0.9999999999999893
