term,estimate,std.error,statistic,p.value
(Intercept),7.5812202826026605,7.194328821786862,1.0537772835242336,0.2942940800643939
EVI,-31.36808877904462,17.764492850451088,-1.7657745167911225,0.0802082465035336
NDMI,-33.25401818310321,17.22094480234593,-1.931021704370899,0.05605398110160029
EVI:NDMI,85.54956240866221,41.80410091189906,2.046439477049284,0.04309735945885505
