model,term,estimate,std.error,statistic,p.value
ACRU.CPRatio1 = Year*Site,(Intercept),954.4854489000045,269.44070341150166,3.542469407238269,5.847522558390041e-4
ACRU.CPRatio1 = Year*Site,Year2017,88.89825679999501,381.04669701989127,0.23330016372075882,0.8159658966086901
ACRU.CPRatio1 = Year*Site,SiteDP,106.77761120749584,276.0945622203179,0.38674289833455483,0.699700542995309
ACRU.CPRatio1 = Year*Site,SiteTN,141.26633829473235,283.2670439664735,0.4987037542971364,0.6189930155668959
ACRU.CPRatio1 = Year*Site,SiteUNI,162.88160139332896,278.277161894175,0.5853214841082454,0.5595414061500648
ACRU.CPRatio1 = Year*Site,Year2017:SiteDP,-235.4901160963839,406.152008324249,-0.5798078336926056,0.5632407654399468
ACRU.CPRatio1 = Year*Site,Year2017:SiteTN,-80.260467423303,416.630387972787,-0.1926418949271299,0.8475979027497693
ACRU.CPRatio1 = Year*Site,Year2017:SiteUNI,99.82805651917162,410.10491907618245,0.243420773259799,0.8081369816050529
ACRU.CPRatio2 = Year,(Intercept),1084.6130633802202,39.79367424303263,27.25591652472559,5.2394111847820324e-52
ACRU.CPRatio2 = Year,Year2017,11.474712142857092,84.41513071673049,0.13593193596255232,0.8921127503408466
ACRU.CPRatio3 = Site,(Intercept),998.9345773000008,189.41891465017596,5.273679131489379,6.505674862726963e-7
ACRU.CPRatio3 = Site,SiteDP,35.403447426529986,196.99864482307532,0.17971416736559714,0.8576988390550433
ACRU.CPRatio3 = Site,SiteTN,99.14276857307654,203.4685533080954,0.4872633483708558,0.6270156388330173
ACRU.CPRatio3 = Site,SiteUNI,158.1643284289468,199.1389398295442,0.7942410889820434,0.42871992952047444
ACRU.CPRatio4 = Null,(Intercept),1087.1629994119662,34.94593126398269,31.10985914782187,4.016860733028908e-58
