term,estimate,std.error,statistic,p.value
(Intercept),6.484259116470984,3.46069006989255,1.873689635741438,0.063753735082305
EVI,-26.527395854885768,7.866368600679687,-3.3722543655777444,0.001044735763939978
GDD,0.008529271285939253,0.003458873194035672,2.4659103723856517,0.015285940299133998
NDMI,-12.436887197428527,8.30831797864244,-1.496919981806075,0.13741409535355673
EVI:NDMI,63.592092955003025,18.404088040211896,3.455324317948158,7.942284323717401e-4
GDD:NDMI,-0.02533622522733502,0.008279177327331605,-3.0602346375278007,0.0028077491470459817
