model,term,estimate,std.error,statistic,p.value
VAAN.NPRatio1 = Year*Site,(Intercept),25.820684798974348,1.2704201290581316,20.32452431158925,1.7584150232487305e-48
VAAN.NPRatio1 = Year*Site,Year2017,-0.14671702980767667,2.6190381905087508,-0.05601943123218709,0.9553884604143077
VAAN.NPRatio1 = Year*Site,SiteDP,11.771888403752902,1.7448579406764577,6.746617090895721,1.998224566166696e-10
VAAN.NPRatio1 = Year*Site,SiteTN,10.612123978342712,1.7745998129793925,5.980009634130366,1.1742190562550592e-8
VAAN.NPRatio1 = Year*Site,SiteUNI,13.36763644963676,1.8336935087390793,7.290005873898131,9.44836854570645e-12
VAAN.NPRatio1 = Year*Site,Year2017:SiteDP,-0.7515176049195813,4.569339990177399,-0.1644696184864993,0.8695460066475499
VAAN.NPRatio1 = Year*Site,Year2017:SiteTN,3.4654254891572793,4.345731896160677,0.7974319566788918,0.4262508756791762
VAAN.NPRatio1 = Year*Site,Year2017:SiteUNI,0.4246303691965789,4.603995069142074,0.09223084795260351,0.9266171968740414
VAAN.NPRatio2 = Year,(Intercept),34.78502908062499,0.7516704634711465,46.27696679737934,5.338840781779268e-104
VAAN.NPRatio2 = Year,Year2017,-1.6636154224107111,1.947723903350547,-0.8541330830046796,0.3941299741758475
VAAN.NPRatio3 = Site,(Intercept),25.786163144901973,1.1018012265183899,23.403643528682878,4.7204547159810047e-57
VAAN.NPRatio3 = Site,SiteDP,11.714753462444923,1.5740017521691259,7.4426559222700135,3.6668571396411045e-12
VAAN.NPRatio3 = Site,SiteTN,11.070310542119287,1.5909896718590903,6.958128476838883,5.860827650798155e-11
VAAN.NPRatio3 = Site,SiteUNI,13.43604997436631,1.6504608870997022,8.140786661098657,5.760604580123655e-14
VAAN.NPRatio4 = Null,(Intercept),34.53725657090424,0.6929378211539668,49.841783081472556,6.325811053280592e-110
