model,term,estimate,std.error,statistic,p.value
ACRU.CNRatio1 = Year*Site,(Intercept),30.50535122999988,4.049632365627209,7.532869276956007,1.3715021557365194e-11
ACRU.CNRatio1 = Year*Site,Year2017,6.495363265000108,5.727045014095021,1.1341561396870732,0.259150730878236
ACRU.CNRatio1 = Year*Site,SiteDP,6.243251149000113,4.14963834708185,1.5045289798303878,0.1352600689498222
ACRU.CNRatio1 = Year*Site,SiteTN,7.112485601579062,4.2574391130884015,1.6706018366096074,0.09759261735833512
ACRU.CNRatio1 = Year*Site,SiteUNI,7.503193673000105,4.182442322756455,1.7939742126689018,0.07551539653601691
ACRU.CNRatio1 = Year*Site,Year2017:SiteDP,-6.28090612300011,6.074448548440797,-1.033987871147959,0.3033693147404549
ACRU.CNRatio1 = Year*Site,Year2017:SiteTN,-1.8233198876901637,6.178158980356007,-0.2951234977098465,0.7684459240404997
ACRU.CNRatio1 = Year*Site,Year2017:SiteUNI,-8.64106934300011,6.163783469112415,-1.4019099448093404,0.1637075045586345
ACRU.CNRatio2 = Year,(Intercept),37.20824224736263,0.6108106977742053,60.91616008519414,5.155197049021134e-91
ACRU.CNRatio2 = Year,Year2017,1.1070562588442616,1.2425053253455485,0.8909871340280835,0.37474919081976055
ACRU.CNRatio3 = Site,(Intercept),33.75303286249996,2.891141181519848,11.67464013111815,2.67330910191448e-21
ACRU.CNRatio3 = Site,SiteDP,3.0384609449000415,3.004562050948255,1.0112824742431556,0.3139860203899615
ACRU.CNRatio3 = Site,SiteTN,5.366532197500035,3.0907599308685922,1.7363147955628782,0.08516315848407385
ACRU.CNRatio3 = Site,SiteUNI,3.8037844451316163,3.039499993169577,1.251450716788799,0.21328793410604424
ACRU.CNRatio4 = Null,(Intercept),37.47578084324999,0.5314473192789956,70.51645475245348,6.392470097842784e-99
