model,term,estimate,std.error,statistic,p.value
ACRU.NPRatio1 = Year*Site,(Intercept),31.912428765000076,6.7995828236089935,4.693292161130264,7.661580009820537e-6
ACRU.NPRatio1 = Year*Site,Year2017,-3.463956925000102,9.616062247626951,-0.3602261337123661,0.7193564611948793
ACRU.NPRatio1 = Year*Site,SiteDP,-2.2121411572750693,6.967499042258588,-0.3174942893939718,0.7514597098484268
ACRU.NPRatio1 = Year*Site,SiteTN,-2.489963215000071,7.14850318553136,-0.34831952233577806,0.7282540978148804
ACRU.NPRatio1 = Year*Site,SiteUNI,-2.979674555000068,7.022578943198828,-0.4242991896710253,0.6721615217008605
ACRU.NPRatio1 = Year*Site,Year2017:SiteDP,-0.0498734378248922,10.199374235413462,-0.004889852717799646,0.9961071766260212
ACRU.NPRatio1 = Year*Site,Year2017:SiteTN,1.9214089422223302,10.373510455151647,0.1852226351464396,0.853389422881063
ACRU.NPRatio1 = Year*Site,Year2017:SiteUNI,10.9684830875001,10.349373084025768,1.0598210150941343,0.2915062659420955
ACRU.NPRatio2 = Year,(Intercept),29.437866303175827,1.007453742803476,29.22006743580908,7.351338556460216e-56
ACRU.NPRatio2 = Year,Year2017,0.25796187661727915,2.0493528437436708,0.12587479867353898,0.9000452484269662
ACRU.NPRatio3 = Site,(Intercept),30.1804503025,4.832872336518192,6.2448267202198195,7.206908533678978e-9
ACRU.NPRatio3 = Site,SiteDP,-1.1829287673400004,5.022468260006174,-0.23552737540616062,0.8142147437309217
ACRU.NPRatio3 = Site,SiteTN,-1.2538037469642869,5.166557850648205,-0.24267680401700767,0.8086843462206538
ACRU.NPRatio3 = Site,SiteUNI,0.3322041522368439,5.080871016514776,0.0653833075386195,0.9479813625309523
ACRU.NPRatio4 = Null,(Intercept),29.500207090025004,0.8736789381543667,33.76550103444606,8.427791536302849e-63
