model,term,estimate,std.error,statistic,p.value
ABBA.NPRatio1 = Year*Site,(Intercept),14.329569260000028,5.472901510211841,2.618276472409124,0.01011859130244361
ABBA.NPRatio1 = Year*Site,Year2017,-2.0929024100000015,3.66635586108568,-0.5708399537027625,0.5693050746531256
ABBA.NPRatio1 = Year*Site,SiteDP,12.248434470249968,5.608055232208662,2.18407878722444,0.03113960374991085
ABBA.NPRatio1 = Year*Site,SiteTN,11.622408514999979,5.911409259267951,1.9660977620147482,0.051877869124605916
ABBA.NPRatio1 = Year*Site,SiteUNI,16.45581225999997,5.6047975756850335,2.936022583828765,0.0040702997431860235
ABBA.NPRatio1 = Year*Site,Year2017:SiteDP,-1.3254435559642848,4.847442430380116,-0.2734315208484795,0.7850486104065447
ABBA.NPRatio1 = Year*Site,Year2017:SiteTN,-1.6978430835714295,5.195399316597846,-0.3267974182749142,0.7444595149421652
ABBA.NPRatio2 = Year,(Intercept),28.056880666842115,0.8322770827448603,33.71098549813503,1.803854203786863e-60
ABBA.NPRatio2 = Year,Year2017,-3.80905825263158,2.0386541773370417,-1.8684180450885002,0.06431699998000566
ABBA.NPRatio3 = Site,(Intercept),14.329569259999948,5.46165586883802,2.6236675477410842,0.00993393492884665
ABBA.NPRatio3 = Site,SiteDP,11.739319113617082,5.576650708107386,2.1050841675542546,0.03756062161379793
ABBA.NPRatio3 = Site,SiteTN,10.225818070000033,5.741920554464542,1.7809055303018961,0.07768814856143133
ABBA.NPRatio3 = Site,SiteUNI,16.228322867608743,5.579124272526249,2.9087580908572406,0.004391205550620959
ABBA.NPRatio4 = Null,(Intercept),27.422037624736852,0.7680900443677725,35.70159231435994,2.2567594735878628e-63
