Date_Time,Year,Month,Day,MaxTemp,MinTemp,MeanTemp,HeatDegDays,CoolDegDays,TotalPrecip,SnowGround
2016-12-02,2016,12,2,1,-1.1,-0.1,18.1,0,10.6,0
2016-12-03,2016,12,3,1.1,-0.9,0.1,17.9,0,8.7,0
2016-12-04,2016,12,4,-0.1,-5.7,-2.9,20.9,0,4.6,0
2016-12-05,2016,12,5,-2.2,-8.3,-5.3,23.3,0,0.6,0
2016-12-06,2016,12,6,-4.4,-7.4,-5.9,23.9,0,0,0
2016-12-07,2016,12,7,-4.7,-8.8,-6.8,24.8,0,0,1
2016-12-08,2016,12,8,-0.3,-10.4,-5.4,23.4,0,0.8,1
2016-12-09,2016,12,9,0.1,-6,-3,21,0,16.9,10
2016-12-10,2016,12,10,-2.1,-9,-5.6,23.6,0,0.6,12
2016-12-11,2016,12,11,-7.5,-12.4,-10,28,0,0,11
2016-12-12,2016,12,12,-7.1,-12.1,-9.6,27.6,0,0,11
2016-12-13,2016,12,13,-4.6,-10.4,-7.5,25.5,0,12.3,17
2016-12-14,2016,12,14,-0.7,-13.8,-7.3,25.3,0,2,23
2016-12-15,2016,12,15,0,-9.4,-4.7,22.7,0,11.1,31
2016-12-16,2016,12,16,-0.7,-10.9,-5.8,23.8,0,5.9,39
2016-12-17,2016,12,17,-7.7,-12.7,-10.2,28.2,0,0,37
2016-12-18,2016,12,18,7.6,-8.2,-0.3,18.3,0,12.8,36
2016-12-19,2016,12,19,5.9,-15.3,-4.7,22.7,0,0,24
2016-12-20,2016,12,20,-5,-15.4,-10.2,28.2,0,0,23
2016-12-21,2016,12,21,0.5,-5.8,-2.7,20.7,0,1.3,23
2016-12-22,2016,12,22,0,-5.8,-2.9,20.9,0,0.6,22
2016-12-23,2016,12,23,-1.7,-8.3,-5,23,0,0.7,22
2016-12-24,2016,12,24,1.5,-10.8,-4.7,22.7,0,0.6,22
2016-12-25,2016,12,25,3.3,-6.1,-1.4,19.4,0,17.3,20
2016-12-26,2016,12,26,-6.1,-15.9,-11,29,0,0.7,26
2016-12-27,2016,12,27,1.6,-15.2,-6.8,24.8,0,5.1,23
2016-12-28,2016,12,28,-0.1,-7.1,-3.6,21.6,0,0.6,27
2016-12-29,2016,12,29,-2.4,-8,-5.2,23.2,0,0.7,26
2016-12-30,2016,12,30,3.6,-8.5,-2.5,20.5,0,8.2,25
2016-12-31,2016,12,31,1.8,-4.8,-1.5,19.5,0,14.4,21
