"","Modnames","K","AICc","Delta_AICc","ModelLik","AICcWt","LL","Cum.Wt"
"1","ACRU.C1 = Year*Site",9,225.156174826189,0,1,0.999999999999997,-102.759905594913,0.999999999999997
"2","ACRU.C2 = Year",3,291.866722415449,66.7105475892601,3.26579296088455e-15,3.26579296088454e-15,-142.829912931863,1
"3","ACRU.C3 = Site",5,330.373722056833,105.217547230644,1.42003784624206e-23,1.42003784624205e-23,-159.92370313368,1
"4","ACRU.C4 = Null",2,331.313393230113,106.157218403924,8.87672808220514e-24,8.87672808220511e-24,-163.605414563775,1
