"","Modnames","K","AICc","Delta_AICc","ModelLik","AICcWt","LL","Cum.Wt"
"4","ACRU.P4 = Null",2,343.643622111224,0,1,0.663714544459535,-169.77052900433,0.663714544459535
"2","ACRU.P2 = Year",3,345.448387658285,1.80476554706121,0.40560204957278,0.269203979564051,-169.62074555328,0.932918524023586
"3","ACRU.P3 = Site",5,348.279419158954,4.63579704773065,0.0984803223492633,0.0653628222862694,-168.87655168474,0.998281346309855
"1","ACRU.P1 = Year*Site",9,355.556243927386,11.9126218161627,0.00258944708156787,0.00171865369014489,-167.959940145511,1
