(Intercept),EVI,GDD,NDMI,EVI:GDD,EVI:NDMI,GDD:NDMI,df,logLik,AICc,delta,weight
8.884699257875978,-13.125454192734805,-0.003266909629731654,-18.636456350902712,NA,37.84773872357451,NA,6,-139.7198797812601,292.22480629149214,0,0.33275472100585
11.060488309424857,-18.333209023467788,-0.007645879742181647,-16.470205684361808,0.010448532886091278,32.606579774989086,NA,7,-139.27963153849845,293.6158668505818,1.3910605590896807,0.165981338850822
9.3125427047183,-12.354929585978407,-0.004323966167698556,-19.73865191342694,NA,36.06853418015998,0.002594926110019144,7,-139.65612249949706,294.36884877257904,2.144042481086899,0.113907236755252
7.517788708379407,-9.315390573270477,-0.010469105279949384,-3.156647830912764,0.016985925094487073,NA,NA,6,-140.97447790636033,294.73400254169263,2.509196250200489,0.0948984639899495
2.5558981763417927,2.717312177673095,-0.003374553567577236,-3.204072919750876,NA,NA,NA,5,-142.22130055336405,294.99815666228363,2.7733503707914906,0.0831570060140885
11.116717805818704,-17.95163051298701,-0.00781541645876641,-16.853761628380123,0.010127606786756466,32.255816875621704,7.463672188294496e-4,8,-139.2747358012173,295.9209001738632,3.6960938823710308,0.0524236960516742
3.2619160397496842,NA,-0.003084781341431912,-2.5811292556482788,NA,NA,NA,4,-143.89724042973506,296.16145333653435,3.936647045042207,0.0464827893464528
4.47907012320056,2.7856202053502366,-0.0061637573117842535,-8.049840446318147,NA,NA,0.006880041297668149,6,-141.75265401748146,296.2903547639349,4.065548472442742,0.0435814416189973
7.951127931335133,-8.00825085074847,-0.011108348740567693,-5.576331221822529,0.01518875548981424,NA,0.003428352540320438,7,-140.8700393993604,296.7966825723057,4.571876280813569,0.0338340436648681
5.020982830743471,NA,-0.005606050825155288,-6.95868368077648,NA,NA,0.006235420772644069,5,-143.52290093005809,297.6013574156717,5.376551124179571,0.0226266877373786
2.384888203491079,NA,-0.0033158997853203137,NA,NA,NA,NA,3,-147.20323915365228,300.62466012548634,8.3998538339942,0.00499021366769344
7.226799340802447,-11.47547086700795,-0.01096820229047403,NA,0.01795366867762256,NA,NA,5,-145.56484576917666,301.68524709390886,9.460440802416713,0.00293640265027254
1.9730958930519031,1.2193387450592812,-0.0034709590590150693,NA,NA,NA,NA,4,-146.85066680765198,302.0683060923682,9.843499800876032,0.00242457377143126
8.893168156152415,-18.526673903784847,NA,-22.09589216685917,NA,45.60040752062952,NA,5,-153.74151192010555,318.03857939576665,25.813773104274503,8.25533340544358e-07
1.3710151552304137,NA,NA,-3.3920453919838605,NA,NA,NA,3,-156.6347881494704,319.48775811712267,27.262951825630523,3.99990297342433e-07
1.2165093654399604,0.47512525201364336,NA,-3.514286991044021,NA,NA,NA,4,-156.59131121409723,321.5495949052587,29.324788613766543,1.42668234466127e-07
-2.0796382651104705e-16,NA,NA,NA,NA,NA,NA,2,-161.25678689344986,326.62168189500784,34.396875603515696,1.12963357274903e-08
0.5334227189353324,-1.2428893209570333,NA,NA,NA,NA,NA,3,-160.9422283290646,328.102638476311,35.87783218481883,5.38706177242228e-09
